Year,Erreichter Schulabschluss,Besuchte Schule,Nationalität,Units,Value
2016,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,471
2016,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,105
2016,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,237
2015,Insgesamt,Fachoberschule,Deutsche,Anzahl,9720
2015,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,0
2015,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8995
2015,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,0
2015,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2015,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2015,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,0
2015,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,0
2015,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,725
2015,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,2242
2015,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,462
2015,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2015,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,387
2015,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2015,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2015,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2015,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2015,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2015,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,75
2015,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,213
2014,Insgesamt,Fachoberschule,Deutsche,Anzahl,9419
2014,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,0
2014,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8714
2014,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,0
2014,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,1
2014,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2014,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,0
2014,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,0
2014,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,702
2014,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,2316
2014,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,524
2014,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2014,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,450
2014,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2014,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2014,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2014,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2014,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2014,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,74
2014,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,214
2013,Insgesamt,Fachoberschule,Deutsche,Anzahl,9470
2013,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,0
2013,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8702
2013,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,0
2013,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2013,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2013,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,0
2013,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,0
2013,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,768
2013,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,2128
2013,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,471
2013,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2013,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,399
2013,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2013,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2013,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2013,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2013,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2013,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,72
2013,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,198
2012,Insgesamt,Fachoberschule,Deutsche,Anzahl,9982
2012,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,0
2012,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8625
2012,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,0
2012,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2012,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2012,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,0
2012,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,0
2012,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,1357
2012,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,1978
2012,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,517
2012,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2012,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,407
2012,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2012,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2012,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2012,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2012,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2012,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,110
2012,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,169
2011,Insgesamt,Fachoberschule,Deutsche,Anzahl,9921
2011,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,0
2011,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8610
2011,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,0
2011,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2011,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,0
2011,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,0
2011,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,0
2011,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,1311
2011,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,1966
2011,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,484
2011,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2011,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,377
2011,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2011,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2011,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2011,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2011,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,0
2011,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,107
2011,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,163
2022,Insgesamt,Berufsoberschule,Deutsche,Anzahl,45
2022,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,35
2022,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2022,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2022,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2022,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2022,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,0
2022,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,0
2022,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,0
2022,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,8
2022,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2022,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1
2021,Insgesamt,Berufsoberschule,Deutsche,Anzahl,47
2021,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,39
2021,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2021,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2021,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2021,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2021,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,0
2021,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,0
2021,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,2
2021,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,16
2021,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,3
2021,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,2
2021,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2021,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2021,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2021,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2021,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2021,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2021,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1
2021,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1
2020,Insgesamt,Berufsoberschule,Deutsche,Anzahl,68
2020,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,53
2020,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2020,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2020,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2020,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2020,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,0
2020,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,0
2020,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,0
2020,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,18
2020,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,2
2020,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,2
2020,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2020,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2020,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2020,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2020,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2020,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2020,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2020,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1
2019,Insgesamt,Berufsoberschule,Deutsche,Anzahl,81
2019,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,63
2019,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2019,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2019,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2019,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2019,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,0
2019,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,0
2019,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,1
2019,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,12
2019,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2019,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,Insgesamt,Berufsoberschule,Deutsche,Anzahl,79
2018,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,62
2018,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2018,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2018,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2018,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2018,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,0
2018,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,0
2018,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,2
2018,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,15
2018,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,4
2018,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,3
2018,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2018,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1
2017,Insgesamt,Berufsoberschule,Deutsche,Anzahl,118
2017,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,93
2017,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2017,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2017,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2017,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2017,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,0
2017,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,0
2017,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,4
2017,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,19
2017,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,4
2017,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,4
2017,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2017,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2017,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2017,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2017,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2017,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2017,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2017,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Insgesamt,Berufsoberschule,Deutsche,Anzahl,155
2016,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,133
2016,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2016,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2016,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2016,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
2016,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,0
2016,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,0
2016,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,4
2016,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,25
2016,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,4
2016,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,3
2016,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2016,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1
2016,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,0
2015,Insgesamt,Berufsoberschule,Deutsche,Anzahl,170
2015,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,142
2015,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2015,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,0
2015,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,0
