Year,Gebietseinheit,Wanderung,Nationalität / Geschlecht,Units,GeoCode,Value
2021,"Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03355,1387
2021,"Osterholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03356,424
2021,"Rotenburg (Wümme)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03357,1222
2021,"Heidekreis",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03358,7751
2021,"Stade",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03359,1876
2021,"Uelzen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03360,580
2021,"Verden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03361,1123
2021,"Statistische Region Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K033,19834
2021,"Delmenhorst, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03401,1198
2021,"Emden, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03402,467
2021,"Oldenburg (Oldb), Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03403,1843
2021,"Osnabrück, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03404,2080
2021,"Wilhelmshaven, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03405,654
2021,"Ammerland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03451,1404
2021,"Aurich",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03452,1274
2021,"Cloppenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03453,8457
2021,"Emsland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03454,8253
2021,"Friesland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03455,401
2021,"Grafschaft Bentheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03456,1629
2021,"Leer",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03457,1573
2021,"Oldenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03458,3272
2021,"Osnabrück",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03459,10729
2021,"Vechta",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03460,3159
2021,"Wesermarsch",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03461,755
2021,"Wittmund",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03462,332
2021,"Statistische Region Weser-Ems",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K034,47480
2021,"Niedersachsen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,,106598
2020,"Braunschweig, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03101,2331
2020,"Salzgitter, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03102,1617
2020,"Wolfsburg, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03103,1187
2020,"Gifhorn",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03151,927
2020,"Goslar",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03153,1514
2020,"Helmstedt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03154,592
2020,"Northeim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03155,646
2020,"Peine",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03157,1042
2020,"Wolfenbüttel",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03158,495
2020,"Göttingen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03159,4360
2020,"Statistische Region Braunschweig",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K031,14711
2020,"Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241,10539
2020,"dav. Hannover, Lhst.",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241001,5857
2020,"dav. Hannover, Umland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241999,4682
2020,"Diepholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03251,2544
2020,"Hameln-Pyrmont",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03252,1100
2020,"Hildesheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03254,1841
2020,"Holzminden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03255,373
2020,"Nienburg (Weser)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03256,1658
2020,"Schaumburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03257,1220
2020,"Statistische Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K032,19275
2020,"Celle",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03351,1360
2020,"Cuxhaven",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03352,1033
2020,"Harburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03353,2734
2020,"Lüchow-Dannenberg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03354,293
2020,"Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03355,1237
2020,"Osterholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03356,384
2020,"Rotenburg (Wümme)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03357,1122
2020,"Heidekreis",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03358,4732
2020,"Stade",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03359,2030
2020,"Uelzen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03360,569
2020,"Verden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03361,859
2020,"Statistische Region Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K033,16353
2020,"Delmenhorst, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03401,1134
2020,"Emden, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03402,464
2020,"Oldenburg (Oldb), Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03403,1681
2020,"Osnabrück, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03404,1696
2020,"Wilhelmshaven, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03405,635
2020,"Ammerland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03451,1494
2020,"Aurich",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03452,1159
2020,"Cloppenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03453,8573
2020,"Emsland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03454,7796
2020,"Friesland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03455,442
2020,"Grafschaft Bentheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03456,1602
2020,"Leer",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03457,1464
2020,"Oldenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03458,3376
2020,"Osnabrück",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03459,7610
2020,"Vechta",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03460,2860
2020,"Wesermarsch",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03461,866
2020,"Wittmund",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03462,349
2020,"Statistische Region Weser-Ems",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K034,43201
2020,"Niedersachsen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,,93540
2019,"Braunschweig, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03101,3301
2019,"Salzgitter, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03102,2180
2019,"Wolfsburg, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03103,2101
2019,"Gifhorn",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03151,1290
2019,"Goslar",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03153,2777
2019,"Helmstedt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03154,752
2019,"Northeim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03155,788
2019,"Peine",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03157,1331
2019,"Wolfenbüttel",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03158,612
2019,"Göttingen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03159,10026
2019,"Statistische Region Braunschweig",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K031,25158
2019,"Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241,15035
2019,"dav. Hannover, Lhst.",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241001,8950
2019,"dav. Hannover, Umland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241999,6085
2019,"Diepholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03251,2954
2019,"Hameln-Pyrmont",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03252,1498
2019,"Hildesheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03254,2532
2019,"Holzminden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03255,639
2019,"Nienburg (Weser)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03256,2566
2019,"Schaumburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03257,1473
2019,"Statistische Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K032,26697
2019,"Celle",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03351,1813
2019,"Cuxhaven",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03352,1427
2019,"Harburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03353,3302
2019,"Lüchow-Dannenberg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03354,372
2019,"Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03355,1614
2019,"Osterholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03356,480
2019,"Rotenburg (Wümme)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03357,1589
2019,"Heidekreis",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03358,5961
2019,"Stade",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03359,2831
2019,"Uelzen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03360,759
2019,"Verden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03361,1182
2019,"Statistische Region Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K033,21330
2019,"Delmenhorst, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03401,1348
2019,"Emden, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03402,605
2019,"Oldenburg (Oldb), Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03403,2239
2019,"Osnabrück, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03404,2238
2019,"Wilhelmshaven, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03405,1212
2019,"Ammerland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03451,1697
2019,"Aurich",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03452,1587
2019,"Cloppenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03453,9729
2019,"Emsland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03454,9837
2019,"Friesland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03455,592
2019,"Grafschaft Bentheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03456,1993
2019,"Leer",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03457,2270
2019,"Oldenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03458,4779
2019,"Osnabrück",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03459,7885
2019,"Vechta",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03460,4001
2019,"Wesermarsch",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03461,983
2019,"Wittmund",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03462,459
2019,"Statistische Region Weser-Ems",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K034,53454
2019,"Niedersachsen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,,126639
2018,"Braunschweig, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03101,3512
2018,"Salzgitter, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03102,2407
2018,"Wolfsburg, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03103,1894
2018,"Gifhorn",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03151,1160
2018,"Goslar",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03153,2575
2018,"Helmstedt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03154,618
2018,"Northeim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03155,877
2018,"Peine",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03157,1211
2018,"Wolfenbüttel",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03158,735
2018,"Göttingen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03159,8496
2018,"Statistische Region Braunschweig",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K031,23485
2018,"Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241,15802
2018,"dav. Hannover, Lhst.",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241001,9551
2018,"dav. Hannover, Umland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241999,6251
2018,"Diepholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03251,4668
2018,"Hameln-Pyrmont",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03252,1438
2018,"Hildesheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03254,2669
2018,"Holzminden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03255,676
2018,"Nienburg (Weser)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03256,3225
2018,"Schaumburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03257,1398
2018,"Statistische Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K032,29876
2018,"Celle",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03351,1611
2018,"Cuxhaven",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03352,1419
2018,"Harburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03353,3089
2018,"Lüchow-Dannenberg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03354,349
2018,"Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03355,1795
2018,"Osterholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03356,507
2018,"Rotenburg (Wümme)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03357,1381
2018,"Heidekreis",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03358,7246
2018,"Stade",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03359,2723
2018,"Uelzen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03360,719
2018,"Verden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03361,1124
2018,"Statistische Region Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K033,21963
2018,"Delmenhorst, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03401,1535
2018,"Emden, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03402,585
2018,"Oldenburg (Oldb), Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03403,2392
2018,"Osnabrück, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03404,2045
2018,"Wilhelmshaven, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03405,1054
2018,"Ammerland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03451,1705
2018,"Aurich",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03452,1728
2018,"Cloppenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03453,9497
2018,"Emsland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03454,9741
2018,"Friesland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03455,543
2018,"Grafschaft Bentheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03456,1882
2018,"Leer",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03457,2020
2018,"Oldenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03458,4698
2018,"Osnabrück",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03459,8313
2018,"Vechta",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03460,6029
2018,"Wesermarsch",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03461,1003
2018,"Wittmund",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03462,504
2018,"Statistische Region Weser-Ems",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K034,55274
2018,"Niedersachsen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,,130598
2017,"Braunschweig, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03101,3633
2017,"Salzgitter, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03102,2389
2017,"Wolfsburg, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03103,1958
2017,"Gifhorn",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03151,1109
2017,"Goslar",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03153,2105
2017,"Helmstedt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03154,790
2017,"Northeim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03155,788
2017,"Peine",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03157,1124
2017,"Wolfenbüttel",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03158,743
2017,"Göttingen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03159,8362
2017,"Statistische Region Braunschweig",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K031,23001
2017,"Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241,15670
2017,"dav. Hannover, Lhst.",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241001,9046
2017,"dav. Hannover, Umland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241999,6624
2017,"Diepholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03251,4079
2017,"Hameln-Pyrmont",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03252,1516
2017,"Hildesheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03254,2516
2017,"Holzminden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03255,593
2017,"Nienburg (Weser)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03256,3440
2017,"Schaumburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03257,1273
2017,"Statistische Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K032,29087
2017,"Celle",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03351,1415
2017,"Cuxhaven",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03352,1391
2017,"Harburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03353,3168
2017,"Lüchow-Dannenberg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03354,402
2017,"Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03355,1702
2017,"Osterholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03356,510
2017,"Rotenburg (Wümme)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03357,1478
2017,"Heidekreis",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03358,6646
2017,"Stade",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03359,2677
2017,"Uelzen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03360,739
2017,"Verden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03361,1153
2017,"Statistische Region Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K033,21281
2017,"Delmenhorst, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03401,1410
2017,"Emden, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03402,720
2017,"Oldenburg (Oldb), Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03403,2313
2017,"Osnabrück, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03404,2359
2017,"Wilhelmshaven, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03405,942
2017,"Ammerland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03451,1545
2017,"Aurich",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03452,1671
2017,"Cloppenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03453,9205
2017,"Emsland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03454,8335
2017,"Friesland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03455,535
2017,"Grafschaft Bentheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03456,1904
2017,"Leer",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03457,1696
2017,"Oldenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03458,4647
2017,"Osnabrück",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03459,9432
2017,"Vechta",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03460,5923
2017,"Wesermarsch",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03461,922
2017,"Wittmund",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03462,451
2017,"Statistische Region Weser-Ems",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K034,54010
2017,"Niedersachsen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,,127379
2016,"Braunschweig, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03101,7311
2016,"Salzgitter, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03102,2492
2016,"Wolfsburg, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03103,2226
2016,"Gifhorn",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03151,1608
2016,"Goslar",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03153,2723
2016,"Helmstedt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03154,1150
2016,"Northeim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03155,1156
2016,"Peine",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03157,1360
2016,"Wolfenbüttel",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03158,1022
2016,"Göttingen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03159,9784
2016,"Statistische Region Braunschweig",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K031,30832
2016,"Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241,17851
2016,"dav. Hannover, Lhst.",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241001,10427
2016,"dav. Hannover, Umland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03241999,7424
2016,"Diepholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03251,4443
2016,"Hameln-Pyrmont",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03252,2017
2016,"Hildesheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03254,4152
2016,"Holzminden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03255,610
2016,"Nienburg (Weser)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03256,3438
2016,"Schaumburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03257,1727
2016,"Statistische Region Hannover",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K032,34238
2016,"Celle",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03351,2335
2016,"Cuxhaven",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03352,1935
2016,"Harburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03353,3448
2016,"Lüchow-Dannenberg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03354,1169
2016,"Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03355,2661
2016,"Osterholz",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03356,1279
2016,"Rotenburg (Wümme)",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03357,1581
2016,"Heidekreis",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03358,10335
2016,"Stade",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03359,3765
2016,"Uelzen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03360,1276
2016,"Verden",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03361,1235
2016,"Statistische Region Lüneburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K033,31019
2016,"Delmenhorst, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03401,1436
2016,"Emden, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03402,711
2016,"Oldenburg (Oldb), Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03403,3799
2016,"Osnabrück, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03404,4063
2016,"Wilhelmshaven, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03405,1028
2016,"Ammerland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03451,1974
2016,"Aurich",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03452,2100
2016,"Cloppenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03453,9305
2016,"Emsland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03454,8171
2016,"Friesland",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03455,858
2016,"Grafschaft Bentheim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03456,2047
2016,"Leer",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03457,1739
2016,"Oldenburg",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03458,5708
2016,"Osnabrück",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03459,11702
2016,"Vechta",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03460,6707
2016,"Wesermarsch",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03461,1128
2016,"Wittmund",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03462,611
2016,"Statistische Region Weser-Ems",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K034,63087
2016,"Niedersachsen",Zuzüge,Ausländerinnen und Ausländer,Anzahl,,159176
2015,"Braunschweig, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03101,22657
2015,"Salzgitter, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03102,2209
2015,"Wolfsburg, Stadt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03103,2720
2015,"Gifhorn",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03151,1836
2015,"Goslar",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03153,2518
2015,"Helmstedt",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03154,786
2015,"Northeim",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03155,1525
2015,"Peine",Zuzüge,Ausländerinnen und Ausländer,Anzahl,K03157,1317
