Year,Gebietseinheit,Aufenthaltsdauer in Jahren,Geschlecht,GeoCode,Value
2021,"Statistische Region Weser-Ems",10 und mehr,männlich,K034,50785
2021,"Niedersachsen",10 und mehr,männlich,,172720
2021,"Braunschweig, Stadt",unter 1,weiblich,K03101,750
2021,"Salzgitter, Stadt",unter 1,weiblich,K03102,540
2021,"Wolfsburg, Stadt",unter 1,weiblich,K03103,545
2021,"Gifhorn",unter 1,weiblich,K03151,390
2021,"Goslar",unter 1,weiblich,K03153,470
2021,"Helmstedt",unter 1,weiblich,K03154,240
2021,"Northeim",unter 1,weiblich,K03155,310
2021,"Peine",unter 1,weiblich,K03157,485
2021,"Wolfenbüttel",unter 1,weiblich,K03158,190
2021,"Göttingen",unter 1,weiblich,K03159,1260
2021,"Statistische Region Braunschweig",unter 1,weiblich,K031,5190
2021,"Region Hannover",unter 1,weiblich,K03241,4540
2021,"dav. Hannover, Lhst.",unter 1,weiblich,K03241001,1620
2021,"dav. Hannover, Umland",unter 1,weiblich,K03241999,2920
2021,"Diepholz",unter 1,weiblich,K03251,670
2021,"Hameln-Pyrmont",unter 1,weiblich,K03252,475
2021,"Hildesheim",unter 1,weiblich,K03254,760
2021,"Holzminden",unter 1,weiblich,K03255,90
2021,"Nienburg (Weser)",unter 1,weiblich,K03256,275
2021,"Schaumburg",unter 1,weiblich,K03257,380
2021,"Statistische Region Hannover",unter 1,weiblich,K032,7190
2021,"Celle",unter 1,weiblich,K03351,470
2021,"Cuxhaven",unter 1,weiblich,K03352,310
2021,"Harburg",unter 1,weiblich,K03353,740
2021,"Lüchow-Dannenberg",unter 1,weiblich,K03354,135
2021,"Lüneburg",unter 1,weiblich,K03355,505
2021,"Osterholz",unter 1,weiblich,K03356,190
2021,"Rotenburg (Wümme)",unter 1,weiblich,K03357,385
2021,"Heidekreis",unter 1,weiblich,K03358,625
2021,"Stade",unter 1,weiblich,K03359,580
2021,"Uelzen",unter 1,weiblich,K03360,255
2021,"Verden",unter 1,weiblich,K03361,365
2021,"Statistische Region Lüneburg",unter 1,weiblich,K033,4560
2021,"Delmenhorst, Stadt",unter 1,weiblich,K03401,375
2021,"Emden, Stadt",unter 1,weiblich,K03402,165
2021,"Oldenburg (Oldb), Stadt",unter 1,weiblich,K03403,670
2021,"Osnabrück, Stadt",unter 1,weiblich,K03404,730
2021,"Wilhelmshaven, Stadt",unter 1,weiblich,K03405,235
2021,"Ammerland",unter 1,weiblich,K03451,215
2021,"Aurich",unter 1,weiblich,K03452,385
2021,"Cloppenburg",unter 1,weiblich,K03453,810
2021,"Emsland",unter 1,weiblich,K03454,1690
2021,"Friesland",unter 1,weiblich,K03455,160
2021,"Grafschaft Bentheim",unter 1,weiblich,K03456,550
2021,"Leer",unter 1,weiblich,K03457,490
2021,"Oldenburg",unter 1,weiblich,K03458,515
2021,"Osnabrück",unter 1,weiblich,K03459,1175
2021,"Vechta",unter 1,weiblich,K03460,795
2021,"Wesermarsch",unter 1,weiblich,K03461,205
2021,"Wittmund",unter 1,weiblich,K03462,145
2021,"Statistische Region Weser-Ems",unter 1,weiblich,K034,9315
2021,"Niedersachsen",unter 1,weiblich,,26255
2021,"Braunschweig, Stadt",1 - 4,weiblich,K03101,2560
2021,"Salzgitter, Stadt",1 - 4,weiblich,K03102,1730
2021,"Wolfsburg, Stadt",1 - 4,weiblich,K03103,1780
2021,"Gifhorn",1 - 4,weiblich,K03151,1185
2021,"Goslar",1 - 4,weiblich,K03153,1175
2021,"Helmstedt",1 - 4,weiblich,K03154,545
2021,"Northeim",1 - 4,weiblich,K03155,785
2021,"Peine",1 - 4,weiblich,K03157,950
2021,"Wolfenbüttel",1 - 4,weiblich,K03158,660
2021,"Göttingen",1 - 4,weiblich,K03159,3315
2021,"Statistische Region Braunschweig",1 - 4,weiblich,K031,14685
2021,"Region Hannover",1 - 4,weiblich,K03241,13760
2021,"dav. Hannover, Lhst.",1 - 4,weiblich,K03241001,8220
2021,"dav. Hannover, Umland",1 - 4,weiblich,K03241999,5540
2021,"Diepholz",1 - 4,weiblich,K03251,1750
2021,"Hameln-Pyrmont",1 - 4,weiblich,K03252,1240
2021,"Hildesheim",1 - 4,weiblich,K03254,2010
2021,"Holzminden",1 - 4,weiblich,K03255,400
2021,"Nienburg (Weser)",1 - 4,weiblich,K03256,965
2021,"Schaumburg",1 - 4,weiblich,K03257,1130
2021,"Statistische Region Hannover",1 - 4,weiblich,K032,21255
2021,"Celle",1 - 4,weiblich,K03351,1095
2021,"Cuxhaven",1 - 4,weiblich,K03352,935
2021,"Harburg",1 - 4,weiblich,K03353,1905
2021,"Lüchow-Dannenberg",1 - 4,weiblich,K03354,265
2021,"Lüneburg",1 - 4,weiblich,K03355,1090
2021,"Osterholz",1 - 4,weiblich,K03356,520
2021,"Rotenburg (Wümme)",1 - 4,weiblich,K03357,1165
2021,"Heidekreis",1 - 4,weiblich,K03358,1145
2021,"Stade",1 - 4,weiblich,K03359,1885
2021,"Uelzen",1 - 4,weiblich,K03360,625
2021,"Verden",1 - 4,weiblich,K03361,890
2021,"Statistische Region Lüneburg",1 - 4,weiblich,K033,11525
2021,"Delmenhorst, Stadt",1 - 4,weiblich,K03401,1185
2021,"Emden, Stadt",1 - 4,weiblich,K03402,565
2021,"Oldenburg (Oldb), Stadt",1 - 4,weiblich,K03403,1810
2021,"Osnabrück, Stadt",1 - 4,weiblich,K03404,2135
2021,"Wilhelmshaven, Stadt",1 - 4,weiblich,K03405,840
2021,"Ammerland",1 - 4,weiblich,K03451,830
2021,"Aurich",1 - 4,weiblich,K03452,1025
2021,"Cloppenburg",1 - 4,weiblich,K03453,2295
2021,"Emsland",1 - 4,weiblich,K03454,3940
2021,"Friesland",1 - 4,weiblich,K03455,380
2021,"Grafschaft Bentheim",1 - 4,weiblich,K03456,1640
2021,"Leer",1 - 4,weiblich,K03457,1455
2021,"Oldenburg",1 - 4,weiblich,K03458,1350
2021,"Osnabrück",1 - 4,weiblich,K03459,3205
2021,"Vechta",1 - 4,weiblich,K03460,2085
2021,"Wesermarsch",1 - 4,weiblich,K03461,620
2021,"Wittmund",1 - 4,weiblich,K03462,385
2021,"Statistische Region Weser-Ems",1 - 4,weiblich,K034,25750
2021,"Niedersachsen",1 - 4,weiblich,,73220
2021,"Braunschweig, Stadt",4 - 6,weiblich,K03101,1755
2021,"Salzgitter, Stadt",4 - 6,weiblich,K03102,1765
2021,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,1080
2021,"Gifhorn",4 - 6,weiblich,K03151,830
2021,"Goslar",4 - 6,weiblich,K03153,1070
2021,"Helmstedt",4 - 6,weiblich,K03154,385
2021,"Northeim",4 - 6,weiblich,K03155,595
2021,"Peine",4 - 6,weiblich,K03157,855
2021,"Wolfenbüttel",4 - 6,weiblich,K03158,495
2021,"Göttingen",4 - 6,weiblich,K03159,2260
2021,"Statistische Region Braunschweig",4 - 6,weiblich,K031,11085
2021,"Region Hannover",4 - 6,weiblich,K03241,11325
2021,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,6425
2021,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,4900
2021,"Diepholz",4 - 6,weiblich,K03251,1490
2021,"Hameln-Pyrmont",4 - 6,weiblich,K03252,1225
2021,"Hildesheim",4 - 6,weiblich,K03254,1565
2021,"Holzminden",4 - 6,weiblich,K03255,270
2021,"Nienburg (Weser)",4 - 6,weiblich,K03256,750
2021,"Schaumburg",4 - 6,weiblich,K03257,935
2021,"Statistische Region Hannover",4 - 6,weiblich,K032,17565
2021,"Celle",4 - 6,weiblich,K03351,1065
2021,"Cuxhaven",4 - 6,weiblich,K03352,810
2021,"Harburg",4 - 6,weiblich,K03353,1175
2021,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,170
2021,"Lüneburg",4 - 6,weiblich,K03355,980
2021,"Osterholz",4 - 6,weiblich,K03356,380
2021,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,770
2021,"Heidekreis",4 - 6,weiblich,K03358,790
2021,"Stade",4 - 6,weiblich,K03359,1485
2021,"Uelzen",4 - 6,weiblich,K03360,440
2021,"Verden",4 - 6,weiblich,K03361,735
2021,"Statistische Region Lüneburg",4 - 6,weiblich,K033,8795
2021,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,1210
2021,"Emden, Stadt",4 - 6,weiblich,K03402,420
2021,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,1710
2021,"Osnabrück, Stadt",4 - 6,weiblich,K03404,1775
2021,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,840
2021,"Ammerland",4 - 6,weiblich,K03451,670
2021,"Aurich",4 - 6,weiblich,K03452,850
2021,"Cloppenburg",4 - 6,weiblich,K03453,1630
2021,"Emsland",4 - 6,weiblich,K03454,2780
2021,"Friesland",4 - 6,weiblich,K03455,325
2021,"Grafschaft Bentheim",4 - 6,weiblich,K03456,1075
2021,"Leer",4 - 6,weiblich,K03457,990
2021,"Oldenburg",4 - 6,weiblich,K03458,1030
2021,"Osnabrück",4 - 6,weiblich,K03459,2255
2021,"Vechta",4 - 6,weiblich,K03460,1570
2021,"Wesermarsch",4 - 6,weiblich,K03461,455
2021,"Wittmund",4 - 6,weiblich,K03462,180
2021,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,19760
2021,"Niedersachsen",4 - 6,weiblich,,57205
2021,"Braunschweig, Stadt",6 - 8,weiblich,K03101,1775
2021,"Salzgitter, Stadt",6 - 8,weiblich,K03102,1750
2021,"Wolfsburg, Stadt",6 - 8,weiblich,K03103,1385
2021,"Gifhorn",6 - 8,weiblich,K03151,715
2021,"Goslar",6 - 8,weiblich,K03153,930
2021,"Helmstedt",6 - 8,weiblich,K03154,505
2021,"Northeim",6 - 8,weiblich,K03155,745
2021,"Peine",6 - 8,weiblich,K03157,920
2021,"Wolfenbüttel",6 - 8,weiblich,K03158,680
2021,"Göttingen",6 - 8,weiblich,K03159,2115
2021,"Statistische Region Braunschweig",6 - 8,weiblich,K031,11530
2021,"Region Hannover",6 - 8,weiblich,K03241,12885
2021,"dav. Hannover, Lhst.",6 - 8,weiblich,K03241001,6925
2021,"dav. Hannover, Umland",6 - 8,weiblich,K03241999,5960
2021,"Diepholz",6 - 8,weiblich,K03251,1595
2021,"Hameln-Pyrmont",6 - 8,weiblich,K03252,1490
2021,"Hildesheim",6 - 8,weiblich,K03254,1845
2021,"Holzminden",6 - 8,weiblich,K03255,275
2021,"Nienburg (Weser)",6 - 8,weiblich,K03256,1075
2021,"Schaumburg",6 - 8,weiblich,K03257,1080
2021,"Statistische Region Hannover",6 - 8,weiblich,K032,20245
2021,"Celle",6 - 8,weiblich,K03351,1295
2021,"Cuxhaven",6 - 8,weiblich,K03352,960
2021,"Harburg",6 - 8,weiblich,K03353,1195
2021,"Lüchow-Dannenberg",6 - 8,weiblich,K03354,290
2021,"Lüneburg",6 - 8,weiblich,K03355,1075
2021,"Osterholz",6 - 8,weiblich,K03356,645
2021,"Rotenburg (Wümme)",6 - 8,weiblich,K03357,840
2021,"Heidekreis",6 - 8,weiblich,K03358,1000
2021,"Stade",6 - 8,weiblich,K03359,1580
2021,"Uelzen",6 - 8,weiblich,K03360,525
2021,"Verden",6 - 8,weiblich,K03361,830
2021,"Statistische Region Lüneburg",6 - 8,weiblich,K033,10235
2021,"Delmenhorst, Stadt",6 - 8,weiblich,K03401,1215
2021,"Emden, Stadt",6 - 8,weiblich,K03402,490
2021,"Oldenburg (Oldb), Stadt",6 - 8,weiblich,K03403,1685
2021,"Osnabrück, Stadt",6 - 8,weiblich,K03404,1765
2021,"Wilhelmshaven, Stadt",6 - 8,weiblich,K03405,875
2021,"Ammerland",6 - 8,weiblich,K03451,785
2021,"Aurich",6 - 8,weiblich,K03452,915
2021,"Cloppenburg",6 - 8,weiblich,K03453,1585
2021,"Emsland",6 - 8,weiblich,K03454,2600
2021,"Friesland",6 - 8,weiblich,K03455,495
2021,"Grafschaft Bentheim",6 - 8,weiblich,K03456,1140
2021,"Leer",6 - 8,weiblich,K03457,1160
2021,"Oldenburg",6 - 8,weiblich,K03458,1010
2021,"Osnabrück",6 - 8,weiblich,K03459,2020
2021,"Vechta",6 - 8,weiblich,K03460,1690
2021,"Wesermarsch",6 - 8,weiblich,K03461,620
2021,"Wittmund",6 - 8,weiblich,K03462,240
2021,"Statistische Region Weser-Ems",6 - 8,weiblich,K034,20295
2021,"Niedersachsen",6 - 8,weiblich,,62305
2021,"Braunschweig, Stadt",8 - 10,weiblich,K03101,970
2021,"Salzgitter, Stadt",8 - 10,weiblich,K03102,375
2021,"Wolfsburg, Stadt",8 - 10,weiblich,K03103,605
2021,"Gifhorn",8 - 10,weiblich,K03151,345
2021,"Goslar",8 - 10,weiblich,K03153,290
2021,"Helmstedt",8 - 10,weiblich,K03154,220
2021,"Northeim",8 - 10,weiblich,K03155,275
2021,"Peine",8 - 10,weiblich,K03157,320
2021,"Wolfenbüttel",8 - 10,weiblich,K03158,215
2021,"Göttingen",8 - 10,weiblich,K03159,965
2021,"Statistische Region Braunschweig",8 - 10,weiblich,K031,4575
2021,"Region Hannover",8 - 10,weiblich,K03241,6185
2021,"dav. Hannover, Lhst.",8 - 10,weiblich,K03241001,3990
2021,"dav. Hannover, Umland",8 - 10,weiblich,K03241999,2195
2021,"Diepholz",8 - 10,weiblich,K03251,815
2021,"Hameln-Pyrmont",8 - 10,weiblich,K03252,420
2021,"Hildesheim",8 - 10,weiblich,K03254,720
2021,"Holzminden",8 - 10,weiblich,K03255,95
2021,"Nienburg (Weser)",8 - 10,weiblich,K03256,295
2021,"Schaumburg",8 - 10,weiblich,K03257,320
2021,"Statistische Region Hannover",8 - 10,weiblich,K032,8855
2021,"Celle",8 - 10,weiblich,K03351,435
2021,"Cuxhaven",8 - 10,weiblich,K03352,370
2021,"Harburg",8 - 10,weiblich,K03353,650
2021,"Lüchow-Dannenberg",8 - 10,weiblich,K03354,95
2021,"Lüneburg",8 - 10,weiblich,K03355,365
2021,"Osterholz",8 - 10,weiblich,K03356,220
2021,"Rotenburg (Wümme)",8 - 10,weiblich,K03357,345
2021,"Heidekreis",8 - 10,weiblich,K03358,430
2021,"Stade",8 - 10,weiblich,K03359,555
2021,"Uelzen",8 - 10,weiblich,K03360,175
2021,"Verden",8 - 10,weiblich,K03361,290
2021,"Statistische Region Lüneburg",8 - 10,weiblich,K033,3930
2021,"Delmenhorst, Stadt",8 - 10,weiblich,K03401,385
2021,"Emden, Stadt",8 - 10,weiblich,K03402,235
2021,"Oldenburg (Oldb), Stadt",8 - 10,weiblich,K03403,600
2021,"Osnabrück, Stadt",8 - 10,weiblich,K03404,705
2021,"Wilhelmshaven, Stadt",8 - 10,weiblich,K03405,195
2021,"Ammerland",8 - 10,weiblich,K03451,265
2021,"Aurich",8 - 10,weiblich,K03452,355
2021,"Cloppenburg",8 - 10,weiblich,K03453,760
2021,"Emsland",8 - 10,weiblich,K03454,1220
2021,"Friesland",8 - 10,weiblich,K03455,155
2021,"Grafschaft Bentheim",8 - 10,weiblich,K03456,745
2021,"Leer",8 - 10,weiblich,K03457,410
2021,"Oldenburg",8 - 10,weiblich,K03458,425
2021,"Osnabrück",8 - 10,weiblich,K03459,1060
2021,"Vechta",8 - 10,weiblich,K03460,770
2021,"Wesermarsch",8 - 10,weiblich,K03461,190
2021,"Wittmund",8 - 10,weiblich,K03462,75
2021,"Statistische Region Weser-Ems",8 - 10,weiblich,K034,8545
2021,"Niedersachsen",8 - 10,weiblich,,25905
2021,"Braunschweig, Stadt",10 und mehr,weiblich,K03101,6770
2021,"Salzgitter, Stadt",10 und mehr,weiblich,K03102,3985
2021,"Wolfsburg, Stadt",10 und mehr,weiblich,K03103,4245
2021,"Gifhorn",10 und mehr,weiblich,K03151,2935
2021,"Goslar",10 und mehr,weiblich,K03153,2180
2021,"Helmstedt",10 und mehr,weiblich,K03154,1340
2021,"Northeim",10 und mehr,weiblich,K03155,1880
2021,"Peine",10 und mehr,weiblich,K03157,2510
2021,"Wolfenbüttel",10 und mehr,weiblich,K03158,1595
2021,"Göttingen",10 und mehr,weiblich,K03159,6195
2021,"Statistische Region Braunschweig",10 und mehr,weiblich,K031,33635
2021,"Region Hannover",10 und mehr,weiblich,K03241,44075
2021,"dav. Hannover, Lhst.",10 und mehr,weiblich,K03241001,27470
2021,"dav. Hannover, Umland",10 und mehr,weiblich,K03241999,16605
2021,"Diepholz",10 und mehr,weiblich,K03251,3380
2021,"Hameln-Pyrmont",10 und mehr,weiblich,K03252,3920
2021,"Hildesheim",10 und mehr,weiblich,K03254,5295
2021,"Holzminden",10 und mehr,weiblich,K03255,1090
2021,"Nienburg (Weser)",10 und mehr,weiblich,K03256,1810
2021,"Schaumburg",10 und mehr,weiblich,K03257,3160
2021,"Statistische Region Hannover",10 und mehr,weiblich,K032,62725
2021,"Celle",10 und mehr,weiblich,K03351,2620
2021,"Cuxhaven",10 und mehr,weiblich,K03352,2970
2021,"Harburg",10 und mehr,weiblich,K03353,4850
2021,"Lüchow-Dannenberg",10 und mehr,weiblich,K03354,445
2021,"Lüneburg",10 und mehr,weiblich,K03355,2210
2021,"Osterholz",10 und mehr,weiblich,K03356,1630
2021,"Rotenburg (Wümme)",10 und mehr,weiblich,K03357,2205
2021,"Heidekreis",10 und mehr,weiblich,K03358,2220
2021,"Stade",10 und mehr,weiblich,K03359,3100
2021,"Uelzen",10 und mehr,weiblich,K03360,1010
2021,"Verden",10 und mehr,weiblich,K03361,2530
2021,"Statistische Region Lüneburg",10 und mehr,weiblich,K033,25800
2021,"Delmenhorst, Stadt",10 und mehr,weiblich,K03401,2465
2021,"Emden, Stadt",10 und mehr,weiblich,K03402,690
2021,"Oldenburg (Oldb), Stadt",10 und mehr,weiblich,K03403,3025
2021,"Osnabrück, Stadt",10 und mehr,weiblich,K03404,5035
2021,"Wilhelmshaven, Stadt",10 und mehr,weiblich,K03405,1130
2021,"Ammerland",10 und mehr,weiblich,K03451,1330
2021,"Aurich",10 und mehr,weiblich,K03452,1765
2021,"Cloppenburg",10 und mehr,weiblich,K03453,2555
2021,"Emsland",10 und mehr,weiblich,K03454,5385
2021,"Friesland",10 und mehr,weiblich,K03455,890
2021,"Grafschaft Bentheim",10 und mehr,weiblich,K03456,5340
2021,"Leer",10 und mehr,weiblich,K03457,2450
2021,"Oldenburg",10 und mehr,weiblich,K03458,1700
2021,"Osnabrück",10 und mehr,weiblich,K03459,6425
2021,"Vechta",10 und mehr,weiblich,K03460,3295
2021,"Wesermarsch",10 und mehr,weiblich,K03461,1490
2021,"Wittmund",10 und mehr,weiblich,K03462,470
2021,"Statistische Region Weser-Ems",10 und mehr,weiblich,K034,45440
2021,"Niedersachsen",10 und mehr,weiblich,,167605
2020,"Braunschweig, Stadt",unter 1,Insgesamt,K03101,1550
2020,"Salzgitter, Stadt",unter 1,Insgesamt,K03102,980
2020,"Wolfsburg, Stadt",unter 1,Insgesamt,K03103,975
2020,"Gifhorn",unter 1,Insgesamt,K03151,575
2020,"Goslar",unter 1,Insgesamt,K03153,1005
2020,"Helmstedt",unter 1,Insgesamt,K03154,375
2020,"Northeim",unter 1,Insgesamt,K03155,460
2020,"Peine",unter 1,Insgesamt,K03157,665
2020,"Wolfenbüttel",unter 1,Insgesamt,K03158,330
2020,"Göttingen",unter 1,Insgesamt,K03159,2080
2020,"Statistische Region Braunschweig",unter 1,Insgesamt,K031,9000
2020,"Region Hannover",unter 1,Insgesamt,K03241,5340
2020,"dav. Hannover, Lhst.",unter 1,Insgesamt,K03241001,2375
2020,"dav. Hannover, Umland",unter 1,Insgesamt,K03241999,2965
2020,"Diepholz",unter 1,Insgesamt,K03251,1180
2020,"Hameln-Pyrmont",unter 1,Insgesamt,K03252,740
2020,"Hildesheim",unter 1,Insgesamt,K03254,1315
2020,"Holzminden",unter 1,Insgesamt,K03255,150
2020,"Nienburg (Weser)",unter 1,Insgesamt,K03256,570
2020,"Schaumburg",unter 1,Insgesamt,K03257,755
2020,"Statistische Region Hannover",unter 1,Insgesamt,K032,10050
2020,"Celle",unter 1,Insgesamt,K03351,755
2020,"Cuxhaven",unter 1,Insgesamt,K03352,650
2020,"Harburg",unter 1,Insgesamt,K03353,1565
2020,"Lüchow-Dannenberg",unter 1,Insgesamt,K03354,215
2020,"Lüneburg",unter 1,Insgesamt,K03355,735
2020,"Osterholz",unter 1,Insgesamt,K03356,290
2020,"Rotenburg (Wümme)",unter 1,Insgesamt,K03357,795
2020,"Heidekreis",unter 1,Insgesamt,K03358,1245
2020,"Stade",unter 1,Insgesamt,K03359,1115
2020,"Uelzen",unter 1,Insgesamt,K03360,385
2020,"Verden",unter 1,Insgesamt,K03361,540
2020,"Statistische Region Lüneburg",unter 1,Insgesamt,K033,8290
2020,"Delmenhorst, Stadt",unter 1,Insgesamt,K03401,575
2020,"Emden, Stadt",unter 1,Insgesamt,K03402,460
2020,"Oldenburg (Oldb), Stadt",unter 1,Insgesamt,K03403,1355
2020,"Osnabrück, Stadt",unter 1,Insgesamt,K03404,1340
2020,"Wilhelmshaven, Stadt",unter 1,Insgesamt,K03405,475
2020,"Ammerland",unter 1,Insgesamt,K03451,600
2020,"Aurich",unter 1,Insgesamt,K03452,660
2020,"Cloppenburg",unter 1,Insgesamt,K03453,1215
2020,"Emsland",unter 1,Insgesamt,K03454,3545
2020,"Friesland",unter 1,Insgesamt,K03455,270
2020,"Grafschaft Bentheim",unter 1,Insgesamt,K03456,845
2020,"Leer",unter 1,Insgesamt,K03457,990
2020,"Oldenburg",unter 1,Insgesamt,K03458,1120
2020,"Osnabrück",unter 1,Insgesamt,K03459,3015
2020,"Vechta",unter 1,Insgesamt,K03460,1540
2020,"Wesermarsch",unter 1,Insgesamt,K03461,470
2020,"Wittmund",unter 1,Insgesamt,K03462,235
2020,"Statistische Region Weser-Ems",unter 1,Insgesamt,K034,18710
2020,"Niedersachsen",unter 1,Insgesamt,,46045
2019,"Braunschweig, Stadt",unter 1,Insgesamt,K03101,3090
2019,"Salzgitter, Stadt",unter 1,Insgesamt,K03102,1320
2019,"Wolfsburg, Stadt",unter 1,Insgesamt,K03103,1590
2019,"Gifhorn",unter 1,Insgesamt,K03151,710
2019,"Goslar",unter 1,Insgesamt,K03153,1775
2019,"Helmstedt",unter 1,Insgesamt,K03154,480
2019,"Northeim",unter 1,Insgesamt,K03155,585
2019,"Peine",unter 1,Insgesamt,K03157,775
2019,"Wolfenbüttel",unter 1,Insgesamt,K03158,400
2019,"Göttingen",unter 1,Insgesamt,K03159,2930
2019,"Statistische Region Braunschweig",unter 1,Insgesamt,K031,13660
2019,"Region Hannover",unter 1,Insgesamt,K03241,8385
2019,"dav. Hannover, Lhst.",unter 1,Insgesamt,K03241001,4575
2019,"dav. Hannover, Umland",unter 1,Insgesamt,K03241999,3810
2019,"Diepholz",unter 1,Insgesamt,K03251,1160
2019,"Hameln-Pyrmont",unter 1,Insgesamt,K03252,910
2019,"Hildesheim",unter 1,Insgesamt,K03254,1795
2019,"Holzminden",unter 1,Insgesamt,K03255,190
2019,"Nienburg (Weser)",unter 1,Insgesamt,K03256,750
2019,"Schaumburg",unter 1,Insgesamt,K03257,825
2019,"Statistische Region Hannover",unter 1,Insgesamt,K032,14010
2019,"Celle",unter 1,Insgesamt,K03351,1045
2019,"Cuxhaven",unter 1,Insgesamt,K03352,795
2019,"Harburg",unter 1,Insgesamt,K03353,2015
2019,"Lüchow-Dannenberg",unter 1,Insgesamt,K03354,265
2019,"Lüneburg",unter 1,Insgesamt,K03355,960
2019,"Osterholz",unter 1,Insgesamt,K03356,380
2019,"Rotenburg (Wümme)",unter 1,Insgesamt,K03357,1030
2019,"Heidekreis",unter 1,Insgesamt,K03358,1350
2019,"Stade",unter 1,Insgesamt,K03359,1615
2019,"Uelzen",unter 1,Insgesamt,K03360,490
2019,"Verden",unter 1,Insgesamt,K03361,700
2019,"Statistische Region Lüneburg",unter 1,Insgesamt,K033,10655
2019,"Delmenhorst, Stadt",unter 1,Insgesamt,K03401,705
2019,"Emden, Stadt",unter 1,Insgesamt,K03402,470
2019,"Oldenburg (Oldb), Stadt",unter 1,Insgesamt,K03403,1560
2019,"Osnabrück, Stadt",unter 1,Insgesamt,K03404,2160
2019,"Wilhelmshaven, Stadt",unter 1,Insgesamt,K03405,790
2019,"Ammerland",unter 1,Insgesamt,K03451,740
2019,"Aurich",unter 1,Insgesamt,K03452,1035
2019,"Cloppenburg",unter 1,Insgesamt,K03453,1220
2019,"Emsland",unter 1,Insgesamt,K03454,4860
2019,"Friesland",unter 1,Insgesamt,K03455,300
2019,"Grafschaft Bentheim",unter 1,Insgesamt,K03456,1005
2019,"Leer",unter 1,Insgesamt,K03457,1500
2019,"Oldenburg",unter 1,Insgesamt,K03458,1415
2019,"Osnabrück",unter 1,Insgesamt,K03459,3230
2019,"Vechta",unter 1,Insgesamt,K03460,1985
2019,"Wesermarsch",unter 1,Insgesamt,K03461,535
2019,"Wittmund",unter 1,Insgesamt,K03462,265
2019,"Statistische Region Weser-Ems",unter 1,Insgesamt,K034,23780
2019,"Niedersachsen",unter 1,Insgesamt,,62100
2018,"Braunschweig, Stadt",unter 1,Insgesamt,K03101,2610
2018,"Salzgitter, Stadt",unter 1,Insgesamt,K03102,1620
2018,"Wolfsburg, Stadt",unter 1,Insgesamt,K03103,1575
2018,"Gifhorn",unter 1,Insgesamt,K03151,765
2018,"Goslar",unter 1,Insgesamt,K03153,1870
2018,"Helmstedt",unter 1,Insgesamt,K03154,430
2018,"Northeim",unter 1,Insgesamt,K03155,525
2018,"Peine",unter 1,Insgesamt,K03157,870
2018,"Wolfenbüttel",unter 1,Insgesamt,K03158,535
