Year,Gebietseinheit,Geschlecht,Befristung,Units,GeoCode,Value
2014,"Helmstedt",weiblich,zeitlich unbefristet,Anzahl,RH03154,620
2014,"Helmstedt",insgesamt,zeitlich unbefristet,Anzahl,RH03154,1215
2014,"Northeim",männlich,zeitlich unbefristet,Anzahl,RH03155,680
2014,"Northeim",weiblich,zeitlich unbefristet,Anzahl,RH03155,785
2014,"Northeim",insgesamt,zeitlich unbefristet,Anzahl,RH03155,1465
2014,"Peine",männlich,zeitlich unbefristet,Anzahl,RH03157,1395
2014,"Peine",weiblich,zeitlich unbefristet,Anzahl,RH03157,1380
2014,"Peine",insgesamt,zeitlich unbefristet,Anzahl,RH03157,2775
2014,"Wolfenbüttel",männlich,zeitlich unbefristet,Anzahl,RH03158,690
2014,"Wolfenbüttel",weiblich,zeitlich unbefristet,Anzahl,RH03158,840
2014,"Wolfenbüttel",insgesamt,zeitlich unbefristet,Anzahl,RH03158,1530
2014,"Göttingen",männlich,zeitlich unbefristet,Anzahl,RH03159,2645
2014,"Göttingen",weiblich,zeitlich unbefristet,Anzahl,RH03159,2835
2014,"Göttingen",insgesamt,zeitlich unbefristet,Anzahl,RH03159,5485
2014,"Statistische Region Braunschweig",männlich,zeitlich unbefristet,Anzahl,RH031,15880
2014,"Statistische Region Braunschweig",weiblich,zeitlich unbefristet,Anzahl,RH031,16590
2014,"Statistische Region Braunschweig",insgesamt,zeitlich unbefristet,Anzahl,RH031,32465
2014,"Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH03241,23730
2014,"Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH03241,23965
2014,"Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH03241,47695
2014,"Diepholz",männlich,zeitlich unbefristet,Anzahl,RH03251,1260
2014,"Diepholz",weiblich,zeitlich unbefristet,Anzahl,RH03251,1535
2014,"Diepholz",insgesamt,zeitlich unbefristet,Anzahl,RH03251,2795
2014,"Hameln-Pyrmont",männlich,zeitlich unbefristet,Anzahl,RH03252,1995
2014,"Hameln-Pyrmont",weiblich,zeitlich unbefristet,Anzahl,RH03252,2225
2014,"Hameln-Pyrmont",insgesamt,zeitlich unbefristet,Anzahl,RH03252,4220
2014,"Hildesheim",männlich,zeitlich unbefristet,Anzahl,RH03254,2405
2014,"Hildesheim",weiblich,zeitlich unbefristet,Anzahl,RH03254,2625
2014,"Hildesheim",insgesamt,zeitlich unbefristet,Anzahl,RH03254,5030
2014,"Holzminden",männlich,zeitlich unbefristet,Anzahl,RH03255,690
2014,"Holzminden",weiblich,zeitlich unbefristet,Anzahl,RH03255,705
2014,"Holzminden",insgesamt,zeitlich unbefristet,Anzahl,RH03255,1395
2014,"Nienburg (Weser)",männlich,zeitlich unbefristet,Anzahl,RH03256,895
2014,"Nienburg (Weser)",weiblich,zeitlich unbefristet,Anzahl,RH03256,990
2014,"Nienburg (Weser)",insgesamt,zeitlich unbefristet,Anzahl,RH03256,1885
2014,"Schaumburg",männlich,zeitlich unbefristet,Anzahl,RH03257,1495
2014,"Schaumburg",weiblich,zeitlich unbefristet,Anzahl,RH03257,1530
2014,"Schaumburg",insgesamt,zeitlich unbefristet,Anzahl,RH03257,3030
2014,"Statistische Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH032,32475
2014,"Statistische Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH032,33575
2014,"Statistische Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH032,66050
2014,"Celle",männlich,zeitlich unbefristet,Anzahl,RH03351,1095
2014,"Celle",weiblich,zeitlich unbefristet,Anzahl,RH03351,1285
2014,"Celle",insgesamt,zeitlich unbefristet,Anzahl,RH03351,2375
2014,"Cuxhaven",männlich,zeitlich unbefristet,Anzahl,RH03352,875
2014,"Cuxhaven",weiblich,zeitlich unbefristet,Anzahl,RH03352,1020
2014,"Cuxhaven",insgesamt,zeitlich unbefristet,Anzahl,RH03352,1895
2014,"Harburg",männlich,zeitlich unbefristet,Anzahl,RH03353,1580
2014,"Harburg",weiblich,zeitlich unbefristet,Anzahl,RH03353,1755
2014,"Harburg",insgesamt,zeitlich unbefristet,Anzahl,RH03353,3335
2014,"Lüchow-Dannenberg",männlich,zeitlich unbefristet,Anzahl,RH03354,145
2014,"Lüchow-Dannenberg",weiblich,zeitlich unbefristet,Anzahl,RH03354,175
2014,"Lüchow-Dannenberg",insgesamt,zeitlich unbefristet,Anzahl,RH03354,320
2014,"Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH03355,940
2014,"Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH03355,1030
2014,"Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH03355,1970
2014,"Osterholz",männlich,zeitlich unbefristet,Anzahl,RH03356,615
2014,"Osterholz",weiblich,zeitlich unbefristet,Anzahl,RH03356,730
2014,"Osterholz",insgesamt,zeitlich unbefristet,Anzahl,RH03356,1340
2014,"Rotenburg (Wümme)",männlich,zeitlich unbefristet,Anzahl,RH03357,755
2014,"Rotenburg (Wümme)",weiblich,zeitlich unbefristet,Anzahl,RH03357,935
2014,"Rotenburg (Wümme)",insgesamt,zeitlich unbefristet,Anzahl,RH03357,1690
2014,"Heidekreis",männlich,zeitlich unbefristet,Anzahl,RH03358,770
2014,"Heidekreis",weiblich,zeitlich unbefristet,Anzahl,RH03358,860
2014,"Heidekreis",insgesamt,zeitlich unbefristet,Anzahl,RH03358,1630
2014,"Stade",männlich,zeitlich unbefristet,Anzahl,RH03359,1090
2014,"Stade",weiblich,zeitlich unbefristet,Anzahl,RH03359,1205
2014,"Stade",insgesamt,zeitlich unbefristet,Anzahl,RH03359,2295
2014,"Uelzen",männlich,zeitlich unbefristet,Anzahl,RH03360,365
2014,"Uelzen",weiblich,zeitlich unbefristet,Anzahl,RH03360,415
2014,"Uelzen",insgesamt,zeitlich unbefristet,Anzahl,RH03360,780
2014,"Verden",männlich,zeitlich unbefristet,Anzahl,RH03361,1250
2014,"Verden",weiblich,zeitlich unbefristet,Anzahl,RH03361,1360
2014,"Verden",insgesamt,zeitlich unbefristet,Anzahl,RH03361,2610
2014,"Statistische Region Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH033,9470
2014,"Statistische Region Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH033,10765
2014,"Statistische Region Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH033,20235
2014,"Delmenhorst, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03401,1535
2014,"Delmenhorst, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03401,1430
2014,"Delmenhorst, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03401,2965
2014,"Emden, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03402,300
2014,"Emden, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03402,300
2014,"Emden, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03402,595
2014,"Oldenburg (Oldb), Stadt",männlich,zeitlich unbefristet,Anzahl,RH03403,1735
2014,"Oldenburg (Oldb), Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03403,1690
2014,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03403,3425
2014,"Osnabrück, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03404,2875
2014,"Osnabrück, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03404,2685
2014,"Osnabrück, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03404,5560
2014,"Wilhelmshaven, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03405,540
2014,"Wilhelmshaven, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03405,570
2014,"Wilhelmshaven, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03405,1105
2014,"Ammerland",männlich,zeitlich unbefristet,Anzahl,RH03451,550
2014,"Ammerland",weiblich,zeitlich unbefristet,Anzahl,RH03451,565
2014,"Ammerland",insgesamt,zeitlich unbefristet,Anzahl,RH03451,1115
2014,"Aurich",männlich,zeitlich unbefristet,Anzahl,RH03452,580
2014,"Aurich",weiblich,zeitlich unbefristet,Anzahl,RH03452,575
2014,"Aurich",insgesamt,zeitlich unbefristet,Anzahl,RH03452,1160
2014,"Cloppenburg",männlich,zeitlich unbefristet,Anzahl,RH03453,1190
2014,"Cloppenburg",weiblich,zeitlich unbefristet,Anzahl,RH03453,1130
2014,"Cloppenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03453,2320
2014,"Emsland",männlich,zeitlich unbefristet,Anzahl,RH03454,1230
2014,"Emsland",weiblich,zeitlich unbefristet,Anzahl,RH03454,1295
2014,"Emsland",insgesamt,zeitlich unbefristet,Anzahl,RH03454,2520
2014,"Friesland",männlich,zeitlich unbefristet,Anzahl,RH03455,270
2014,"Friesland",weiblich,zeitlich unbefristet,Anzahl,RH03455,365
2014,"Friesland",insgesamt,zeitlich unbefristet,Anzahl,RH03455,640
2014,"Grafschaft Bentheim",männlich,zeitlich unbefristet,Anzahl,RH03456,985
2014,"Grafschaft Bentheim",weiblich,zeitlich unbefristet,Anzahl,RH03456,1035
2014,"Grafschaft Bentheim",insgesamt,zeitlich unbefristet,Anzahl,RH03456,2015
2014,"Leer",männlich,zeitlich unbefristet,Anzahl,RH03457,515
2014,"Leer",weiblich,zeitlich unbefristet,Anzahl,RH03457,605
2014,"Leer",insgesamt,zeitlich unbefristet,Anzahl,RH03457,1115
2014,"Oldenburg",männlich,zeitlich unbefristet,Anzahl,RH03458,730
2014,"Oldenburg",weiblich,zeitlich unbefristet,Anzahl,RH03458,725
2014,"Oldenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03458,1455
2014,"Osnabrück",männlich,zeitlich unbefristet,Anzahl,RH03459,2625
2014,"Osnabrück",weiblich,zeitlich unbefristet,Anzahl,RH03459,2715
2014,"Osnabrück",insgesamt,zeitlich unbefristet,Anzahl,RH03459,5340
2014,"Vechta",männlich,zeitlich unbefristet,Anzahl,RH03460,1780
2014,"Vechta",weiblich,zeitlich unbefristet,Anzahl,RH03460,1735
2014,"Vechta",insgesamt,zeitlich unbefristet,Anzahl,RH03460,3510
2014,"Wesermarsch",männlich,zeitlich unbefristet,Anzahl,RH03461,750
2014,"Wesermarsch",weiblich,zeitlich unbefristet,Anzahl,RH03461,800
2014,"Wesermarsch",insgesamt,zeitlich unbefristet,Anzahl,RH03461,1550
2014,"Wittmund",männlich,zeitlich unbefristet,Anzahl,RH03462,160
2014,"Wittmund",weiblich,zeitlich unbefristet,Anzahl,RH03462,165
2014,"Wittmund",insgesamt,zeitlich unbefristet,Anzahl,RH03462,325
2014,"Statistische Region Weser-Ems",männlich,zeitlich unbefristet,Anzahl,RH034,18345
2014,"Statistische Region Weser-Ems",weiblich,zeitlich unbefristet,Anzahl,RH034,18375
2014,"Statistische Region Weser-Ems",insgesamt,zeitlich unbefristet,Anzahl,RH034,36720
2014,"Niedersachsen",männlich,zeitlich unbefristet,Anzahl,RH030,76170
2014,"Niedersachsen",weiblich,zeitlich unbefristet,Anzahl,RH030,79305
2014,"Niedersachsen",insgesamt,zeitlich unbefristet,Anzahl,RH030,155475
2013,"Braunschweig, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03101,3725
2013,"Braunschweig, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03101,3620
2013,"Braunschweig, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03101,7345
2013,"Salzgitter, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03102,2695
2013,"Salzgitter, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03102,2635
2013,"Salzgitter, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03102,5330
2013,"Wolfsburg, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03103,1070
2013,"Wolfsburg, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03103,1230
2013,"Wolfsburg, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03103,2300
2013,"Gifhorn",männlich,zeitlich unbefristet,Anzahl,RH03151,1115
2013,"Gifhorn",weiblich,zeitlich unbefristet,Anzahl,RH03151,1180
2013,"Gifhorn",insgesamt,zeitlich unbefristet,Anzahl,RH03151,2295
2013,"Goslar",männlich,zeitlich unbefristet,Anzahl,RH03153,1120
2013,"Goslar",weiblich,zeitlich unbefristet,Anzahl,RH03153,1160
2013,"Goslar",insgesamt,zeitlich unbefristet,Anzahl,RH03153,2280
2013,"Helmstedt",männlich,zeitlich unbefristet,Anzahl,RH03154,580
2013,"Helmstedt",weiblich,zeitlich unbefristet,Anzahl,RH03154,590
2013,"Helmstedt",insgesamt,zeitlich unbefristet,Anzahl,RH03154,1170
2013,"Northeim",männlich,zeitlich unbefristet,Anzahl,RH03155,660
2013,"Northeim",weiblich,zeitlich unbefristet,Anzahl,RH03155,755
2013,"Northeim",insgesamt,zeitlich unbefristet,Anzahl,RH03155,1415
2013,"Peine",männlich,zeitlich unbefristet,Anzahl,RH03157,1365
2013,"Peine",weiblich,zeitlich unbefristet,Anzahl,RH03157,1365
2013,"Peine",insgesamt,zeitlich unbefristet,Anzahl,RH03157,2730
2013,"Wolfenbüttel",männlich,zeitlich unbefristet,Anzahl,RH03158,695
2013,"Wolfenbüttel",weiblich,zeitlich unbefristet,Anzahl,RH03158,810
2013,"Wolfenbüttel",insgesamt,zeitlich unbefristet,Anzahl,RH03158,1500
2013,"Göttingen",männlich,zeitlich unbefristet,Anzahl,RH03159,2605
2013,"Göttingen",weiblich,zeitlich unbefristet,Anzahl,RH03159,2750
2013,"Göttingen",insgesamt,zeitlich unbefristet,Anzahl,RH03159,5360
2013,"Statistische Region Braunschweig",männlich,zeitlich unbefristet,Anzahl,RH031,15630
2013,"Statistische Region Braunschweig",weiblich,zeitlich unbefristet,Anzahl,RH031,16100
2013,"Statistische Region Braunschweig",insgesamt,zeitlich unbefristet,Anzahl,RH031,31730
2013,"Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH03241,23230
2013,"Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH03241,23330
2013,"Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH03241,46560
2013,"Diepholz",männlich,zeitlich unbefristet,Anzahl,RH03251,1240
2013,"Diepholz",weiblich,zeitlich unbefristet,Anzahl,RH03251,1460
2013,"Diepholz",insgesamt,zeitlich unbefristet,Anzahl,RH03251,2695
2013,"Hameln-Pyrmont",männlich,zeitlich unbefristet,Anzahl,RH03252,1975
2013,"Hameln-Pyrmont",weiblich,zeitlich unbefristet,Anzahl,RH03252,2180
2013,"Hameln-Pyrmont",insgesamt,zeitlich unbefristet,Anzahl,RH03252,4155
2013,"Hildesheim",männlich,zeitlich unbefristet,Anzahl,RH03254,2385
2013,"Hildesheim",weiblich,zeitlich unbefristet,Anzahl,RH03254,2600
2013,"Hildesheim",insgesamt,zeitlich unbefristet,Anzahl,RH03254,4985
2013,"Holzminden",männlich,zeitlich unbefristet,Anzahl,RH03255,690
2013,"Holzminden",weiblich,zeitlich unbefristet,Anzahl,RH03255,680
2013,"Holzminden",insgesamt,zeitlich unbefristet,Anzahl,RH03255,1370
2013,"Nienburg (Weser)",männlich,zeitlich unbefristet,Anzahl,RH03256,880
2013,"Nienburg (Weser)",weiblich,zeitlich unbefristet,Anzahl,RH03256,980
2013,"Nienburg (Weser)",insgesamt,zeitlich unbefristet,Anzahl,RH03256,1860
2013,"Schaumburg",männlich,zeitlich unbefristet,Anzahl,RH03257,1480
2013,"Schaumburg",weiblich,zeitlich unbefristet,Anzahl,RH03257,1510
2013,"Schaumburg",insgesamt,zeitlich unbefristet,Anzahl,RH03257,2990
2013,"Statistische Region Hannover",männlich,zeitlich unbefristet,Anzahl,RH032,31880
2013,"Statistische Region Hannover",weiblich,zeitlich unbefristet,Anzahl,RH032,32740
2013,"Statistische Region Hannover",insgesamt,zeitlich unbefristet,Anzahl,RH032,64620
2013,"Celle",männlich,zeitlich unbefristet,Anzahl,RH03351,1085
2013,"Celle",weiblich,zeitlich unbefristet,Anzahl,RH03351,1250
2013,"Celle",insgesamt,zeitlich unbefristet,Anzahl,RH03351,2335
2013,"Cuxhaven",männlich,zeitlich unbefristet,Anzahl,RH03352,870
2013,"Cuxhaven",weiblich,zeitlich unbefristet,Anzahl,RH03352,1020
2013,"Cuxhaven",insgesamt,zeitlich unbefristet,Anzahl,RH03352,1890
2013,"Harburg",männlich,zeitlich unbefristet,Anzahl,RH03353,1550
2013,"Harburg",weiblich,zeitlich unbefristet,Anzahl,RH03353,1705
2013,"Harburg",insgesamt,zeitlich unbefristet,Anzahl,RH03353,3255
2013,"Lüchow-Dannenberg",männlich,zeitlich unbefristet,Anzahl,RH03354,130
2013,"Lüchow-Dannenberg",weiblich,zeitlich unbefristet,Anzahl,RH03354,160
2013,"Lüchow-Dannenberg",insgesamt,zeitlich unbefristet,Anzahl,RH03354,290
2013,"Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH03355,940
2013,"Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH03355,1015
2013,"Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH03355,1950
2013,"Osterholz",männlich,zeitlich unbefristet,Anzahl,RH03356,605
2013,"Osterholz",weiblich,zeitlich unbefristet,Anzahl,RH03356,680
2013,"Osterholz",insgesamt,zeitlich unbefristet,Anzahl,RH03356,1285
2013,"Rotenburg (Wümme)",männlich,zeitlich unbefristet,Anzahl,RH03357,755
2013,"Rotenburg (Wümme)",weiblich,zeitlich unbefristet,Anzahl,RH03357,910
2013,"Rotenburg (Wümme)",insgesamt,zeitlich unbefristet,Anzahl,RH03357,1665
2013,"Heidekreis",männlich,zeitlich unbefristet,Anzahl,RH03358,745
2013,"Heidekreis",weiblich,zeitlich unbefristet,Anzahl,RH03358,850
2013,"Heidekreis",insgesamt,zeitlich unbefristet,Anzahl,RH03358,1590
2013,"Stade",männlich,zeitlich unbefristet,Anzahl,RH03359,1075
2013,"Stade",weiblich,zeitlich unbefristet,Anzahl,RH03359,1170
2013,"Stade",insgesamt,zeitlich unbefristet,Anzahl,RH03359,2245
2013,"Uelzen",männlich,zeitlich unbefristet,Anzahl,RH03360,330
2013,"Uelzen",weiblich,zeitlich unbefristet,Anzahl,RH03360,390
2013,"Uelzen",insgesamt,zeitlich unbefristet,Anzahl,RH03360,715
2013,"Verden",männlich,zeitlich unbefristet,Anzahl,RH03361,1210
2013,"Verden",weiblich,zeitlich unbefristet,Anzahl,RH03361,1350
2013,"Verden",insgesamt,zeitlich unbefristet,Anzahl,RH03361,2565
2013,"Statistische Region Lüneburg",männlich,zeitlich unbefristet,Anzahl,RH033,9295
2013,"Statistische Region Lüneburg",weiblich,zeitlich unbefristet,Anzahl,RH033,10495
2013,"Statistische Region Lüneburg",insgesamt,zeitlich unbefristet,Anzahl,RH033,19790
2013,"Delmenhorst, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03401,1515
2013,"Delmenhorst, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03401,1420
2013,"Delmenhorst, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03401,2935
2013,"Emden, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03402,285
2013,"Emden, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03402,300
2013,"Emden, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03402,585
2013,"Oldenburg (Oldb), Stadt",männlich,zeitlich unbefristet,Anzahl,RH03403,1705
2013,"Oldenburg (Oldb), Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03403,1635
2013,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03403,3340
2013,"Osnabrück, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03404,2905
2013,"Osnabrück, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03404,2700
2013,"Osnabrück, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03404,5605
2013,"Wilhelmshaven, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03405,545
2013,"Wilhelmshaven, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03405,580
2013,"Wilhelmshaven, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03405,1125
2013,"Ammerland",männlich,zeitlich unbefristet,Anzahl,RH03451,540
2013,"Ammerland",weiblich,zeitlich unbefristet,Anzahl,RH03451,560
2013,"Ammerland",insgesamt,zeitlich unbefristet,Anzahl,RH03451,1100
2013,"Aurich",männlich,zeitlich unbefristet,Anzahl,RH03452,565
2013,"Aurich",weiblich,zeitlich unbefristet,Anzahl,RH03452,560
2013,"Aurich",insgesamt,zeitlich unbefristet,Anzahl,RH03452,1125
2013,"Cloppenburg",männlich,zeitlich unbefristet,Anzahl,RH03453,1160
2013,"Cloppenburg",weiblich,zeitlich unbefristet,Anzahl,RH03453,1100
2013,"Cloppenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03453,2265
2013,"Emsland",männlich,zeitlich unbefristet,Anzahl,RH03454,1145
2013,"Emsland",weiblich,zeitlich unbefristet,Anzahl,RH03454,1180
2013,"Emsland",insgesamt,zeitlich unbefristet,Anzahl,RH03454,2325
2013,"Friesland",männlich,zeitlich unbefristet,Anzahl,RH03455,280
2013,"Friesland",weiblich,zeitlich unbefristet,Anzahl,RH03455,375
2013,"Friesland",insgesamt,zeitlich unbefristet,Anzahl,RH03455,655
2013,"Grafschaft Bentheim",männlich,zeitlich unbefristet,Anzahl,RH03456,990
2013,"Grafschaft Bentheim",weiblich,zeitlich unbefristet,Anzahl,RH03456,1005
2013,"Grafschaft Bentheim",insgesamt,zeitlich unbefristet,Anzahl,RH03456,1995
2013,"Leer",männlich,zeitlich unbefristet,Anzahl,RH03457,490
2013,"Leer",weiblich,zeitlich unbefristet,Anzahl,RH03457,575
2013,"Leer",insgesamt,zeitlich unbefristet,Anzahl,RH03457,1065
2013,"Oldenburg",männlich,zeitlich unbefristet,Anzahl,RH03458,705
2013,"Oldenburg",weiblich,zeitlich unbefristet,Anzahl,RH03458,710
2013,"Oldenburg",insgesamt,zeitlich unbefristet,Anzahl,RH03458,1415
2013,"Osnabrück",männlich,zeitlich unbefristet,Anzahl,RH03459,2600
2013,"Osnabrück",weiblich,zeitlich unbefristet,Anzahl,RH03459,2690
2013,"Osnabrück",insgesamt,zeitlich unbefristet,Anzahl,RH03459,5295
2013,"Vechta",männlich,zeitlich unbefristet,Anzahl,RH03460,1715
2013,"Vechta",weiblich,zeitlich unbefristet,Anzahl,RH03460,1680
2013,"Vechta",insgesamt,zeitlich unbefristet,Anzahl,RH03460,3395
2013,"Wesermarsch",männlich,zeitlich unbefristet,Anzahl,RH03461,720
2013,"Wesermarsch",weiblich,zeitlich unbefristet,Anzahl,RH03461,785
2013,"Wesermarsch",insgesamt,zeitlich unbefristet,Anzahl,RH03461,1505
2013,"Wittmund",männlich,zeitlich unbefristet,Anzahl,RH03462,150
2013,"Wittmund",weiblich,zeitlich unbefristet,Anzahl,RH03462,145
2013,"Wittmund",insgesamt,zeitlich unbefristet,Anzahl,RH03462,295
2013,"Statistische Region Weser-Ems",männlich,zeitlich unbefristet,Anzahl,RH034,18025
2013,"Statistische Region Weser-Ems",weiblich,zeitlich unbefristet,Anzahl,RH034,18000
2013,"Statistische Region Weser-Ems",insgesamt,zeitlich unbefristet,Anzahl,RH034,36025
2013,"Niedersachsen",männlich,zeitlich unbefristet,Anzahl,RH030,74825
2013,"Niedersachsen",weiblich,zeitlich unbefristet,Anzahl,RH030,77335
2013,"Niedersachsen",insgesamt,zeitlich unbefristet,Anzahl,RH030,152160
2012,"Braunschweig, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03101,3720
2012,"Braunschweig, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03101,3635
2012,"Braunschweig, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03101,7360
2012,"Salzgitter, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03102,2700
2012,"Salzgitter, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03102,2610
2012,"Salzgitter, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03102,5310
2012,"Wolfsburg, Stadt",männlich,zeitlich unbefristet,Anzahl,RH03103,1060
2012,"Wolfsburg, Stadt",weiblich,zeitlich unbefristet,Anzahl,RH03103,1170
2012,"Wolfsburg, Stadt",insgesamt,zeitlich unbefristet,Anzahl,RH03103,2235
2012,"Gifhorn",männlich,zeitlich unbefristet,Anzahl,RH03151,1095
2012,"Gifhorn",weiblich,zeitlich unbefristet,Anzahl,RH03151,1150
